,year,event_date,event_type,actor1,country,latitude,longitude,fatalities,location,data,month,iso
12496,2014,23 January 2014,Protests,Protesters (Senegal),Senegal,14.6667,-17.4441,0,Dakar,2014-01-23,1,SEN
12497,2014,23 January 2014,Protests,Protesters (Senegal),Senegal,14.7745,-17.4021,0,Guediawaye,2014-01-23,1,SEN
12498,2014,23 January 2014,Protests,Protesters (Nigeria),Nigeria,6.7615,3.2115,0,Onihale,2014-01-23,1,NGA
12499,2014,23 January 2014,Protests,Protesters (Nigeria),Nigeria,6.6121,4.546,0,Aiyede,2014-01-23,1,NGA
12500,2014,23 January 2014,Riots,Rioters (Nigeria),Nigeria,6.4538,3.2059,0,Ojo,2014-01-23,1,NGA
12501,2014,23 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.9555,6.9194,1,Tsafe,2014-01-23,1,NGA
12502,2014,22 January 2014,Battles,Military Forces of France,Mali,16.7705,-3.0056,11,Timbuktu,2014-01-22,1,MLI
12503,2014,22 January 2014,Riots,Rioters (Nigeria),Nigeria,6.5263,3.3571,1,Mushin,2014-01-22,1,NGA
12504,2014,22 January 2014,Riots,Rioters (Nigeria),Nigeria,10.3134,9.8433,0,Bauchi,2014-01-22,1,NGA
12505,2014,22 January 2014,Riots,Rioters (Nigeria),Nigeria,10.3134,9.8433,0,Bauchi,2014-01-22,1,NGA
12506,2014,22 January 2014,Battles,Military Forces of France,Mali,18.44,1.41,0,Kidal,2014-01-22,1,MLI
12507,2014,22 January 2014,Protests,Protesters (Senegal),Senegal,15.6187,-16.2244,0,Louga,2014-01-22,1,SEN
12508,2014,22 January 2014,Riots,Rioters (Nigeria),Nigeria,6.4538,3.2059,0,Ojo,2014-01-22,1,NGA
12509,2014,22 January 2014,Violence against civilians,Police Forces of Nigeria (1999-2015),Nigeria,9.25,8.45,2,Gwantu,2014-01-22,1,NGA
12510,2014,22 January 2014,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.373,14.2069,2,Gamboru,2014-01-22,1,NGA
12511,2014,22 January 2014,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.155999999999999,12.7576,8,Damboa,2014-01-22,1,NGA
12512,2014,22 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.5263,3.3571,1,Mushin,2014-01-22,1,NGA
12513,2014,21 January 2014,Protests,Protesters (Nigeria),Nigeria,5.4833,7.0304,0,Owerri,2014-01-21,1,NGA
12514,2014,21 January 2014,Riots,Rioters (Nigeria),Nigeria,4.7774,7.0134,0,Port Harcourt,2014-01-21,1,NGA
12515,2014,21 January 2014,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.155999999999999,12.7576,10,Damboa,2014-01-21,1,NGA
12516,2014,20 January 2014,Explosions/Remote violence,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Mali,18.44,1.41,0,Kidal,2014-01-20,1,MLI
12517,2014,20 January 2014,Protests,Protesters (Nigeria),Nigeria,12.4498,10.0444,0,Hadejia,2014-01-20,1,NGA
12518,2014,20 January 2014,Battles,Unidentified Armed Group (Nigeria),Nigeria,6.119,6.1842,0,Abavo,2014-01-20,1,NGA
12519,2014,20 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,4.9247,6.2642,1,Yenagoa,2014-01-20,1,NGA
12520,2014,20 January 2014,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.2822,14.187000000000001,1,Wulgo Momaduri,2014-01-20,1,NGA
12521,2014,19 January 2014,Battles,Military Forces of Nigeria (1999-2015),Nigeria,7.7411,8.5121,5,Makurdi,2014-01-19,1,NGA
12522,2014,19 January 2014,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,7.7411,8.5121,20,Makurdi,2014-01-19,1,NGA
12523,2014,19 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,7.3878,3.8964,1,Ibadan,2014-01-19,1,NGA
12524,2014,19 January 2014,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.9259,13.2306,18,Khaddamari,2014-01-19,1,NGA
12525,2014,19 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,4.6737,7.362,2,Bori,2014-01-19,1,NGA
12526,2014,19 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.6143,3.3244,1,Agege,2014-01-19,1,NGA
12527,2014,18 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,8.8333,9.6333,3,Yelwa,2014-01-18,1,NGA
12528,2014,18 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,7.6333,9.9,0,Abako,2014-01-18,1,NGA
12529,2014,18 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,5.6092,7.1264,1,Atta,2014-01-18,1,NGA
12530,2014,17 January 2014,Protests,Protesters (Nigeria),Nigeria,4.7774,7.0134,0,Port Harcourt,2014-01-17,1,NGA
12531,2014,17 January 2014,Protests,Police Forces of Senegal (2012-),Senegal,12.5833,-16.2666,0,Ziguinchor,2014-01-17,1,SEN
12532,2014,16 January 2014,Protests,Military Forces of Senegal (2012-),Senegal,12.9561,-15.9928,0,Oulampane,2014-01-16,1,SEN
12533,2014,16 January 2014,Protests,Protesters (Nigeria),Nigeria,7.3878,3.8964,0,Ibadan,2014-01-16,1,NGA
12534,2014,16 January 2014,Protests,Protesters (Senegal),Senegal,14.7425,-17.3794,0,Thiaroye,2014-01-16,1,SEN
12535,2014,16 January 2014,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,13.3747,12.7858,7,Gashager,2014-01-16,1,NGA
12536,2014,16 January 2014,Explosions/Remote violence,Military Forces of Nigeria (1999-2015),Nigeria,11.6621,14.0201,6,Banki,2014-01-16,1,NGA
12537,2014,16 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.9985,3.4828,0,Wasimi,2014-01-16,1,NGA
12538,2014,16 January 2014,Riots,Rioters (Senegal),Senegal,14.7646,-17.3907,0,Pikine,2014-01-16,1,SEN
12539,2014,15 January 2014,Protests,Protesters (Nigeria),Nigeria,4.6737,7.362,0,Bori,2014-01-15,1,NGA
12540,2014,15 January 2014,Protests,Protesters (Nigeria),Nigeria,6.1454,6.7885,0,Onitsha,2014-01-15,1,NGA
12541,2014,15 January 2014,Riots,Rioters (Nigeria),Nigeria,6.1454,6.7885,0,Onitsha,2014-01-15,1,NGA
12542,2014,15 January 2014,Violence against civilians,Unidentified Armed Group (Senegal),Senegal,12.75,-13.9667,0,Pakour,2014-01-15,1,SEN
12543,2014,14 January 2014,Explosions/Remote violence,ANPP: All Nigeria Peoples Party,Nigeria,11.8464,13.1603,0,Maiduguri,2014-01-14,1,NGA
12544,2014,14 January 2014,Explosions/Remote violence,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,30,Maiduguri,2014-01-14,1,NGA
12545,2014,14 January 2014,Protests,Protesters (Nigeria),Nigeria,8.5,4.55,0,Illorin,2014-01-14,1,NGA
12546,2014,14 January 2014,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2014-01-14,1,NGA
12547,2014,14 January 2014,Battles,BVYG: Borno Vigilance Youths Group,Nigeria,12.1124,13.1182,5,Tuba,2014-01-14,1,NGA
12548,2014,14 January 2014,Protests,Protesters (Nigeria),Nigeria,5.0041,6.2587,0,Agudama,2014-01-14,1,NGA
12549,2014,13 January 2014,Protests,Protesters (Nigeria),Nigeria,7.7667,4.5667,0,Oshogbo,2014-01-13,1,NGA
12550,2014,13 January 2014,Protests,Protesters (Nigeria),Nigeria,4.7339,7.23,0,Ogoni,2014-01-13,1,NGA
12551,2014,13 January 2014,Protests,Protesters (Nigeria),Nigeria,5.0333,7.9266,0,Uyo,2014-01-13,1,NGA
12552,2014,13 January 2014,Protests,Protesters (Nigeria),Nigeria,6.5942,3.3375,0,Ikeja,2014-01-13,1,NGA
12553,2014,13 January 2014,Violence against civilians,Police Forces of Nigeria (1999-2015),Nigeria,11.6034,3.9733,1,Issa,2014-01-13,1,NGA
12554,2014,13 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.0833,7.5333,1,Abuja,2014-01-13,1,NGA
12555,2014,13 January 2014,Violence against civilians,Unidentified Armed Group (Mali),Mali,20.2581,0.9905,0,Tessalit,2014-01-13,1,MLI
12556,2014,12 January 2014,Protests,Protesters (Nigeria),Nigeria,4.7774,7.0134,0,Port Harcourt,2014-01-12,1,NGA
12557,2014,12 January 2014,Riots,Rioters (Nigeria),Nigeria,4.7860000000000005,7.1269,0,Ogali,2014-01-12,1,NGA
12558,2014,12 January 2014,Battles,APC: All Progressives Congress,Nigeria,13.048,5.2143,0,Sokoto,2014-01-12,1,NGA
12559,2014,12 January 2014,Battles,Unidentified Communal Militia (Nigeria),Nigeria,6.4531,3.3958,0,Lagos,2014-01-12,1,NGA
12560,2014,12 January 2014,Violence against civilians,Police Forces of Nigeria (1999-2015),Nigeria,4.8312,7.0049,0,Rumuola,2014-01-12,1,NGA
12561,2014,12 January 2014,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.6558,13.4213,5,Konduga,2014-01-12,1,NGA
12562,2014,11 January 2014,Protests,Protesters (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2014-01-11,1,MRT
12563,2014,11 January 2014,Protests,Protesters (Nigeria),Nigeria,4.9247,6.2642,0,Yenagoa,2014-01-11,1,NGA
12564,2014,11 January 2014,Riots,Rioters (Nigeria),Nigeria,11.845999999999998,13.16,0,Maiduguri,2014-01-11,1,NGA
12565,2014,11 January 2014,Protests,Protesters (Senegal),Senegal,14.7646,-17.3907,0,Pikine,2014-01-11,1,SEN
12566,2014,10 January 2014,Protests,Protesters (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2014-01-10,1,MRT
12567,2014,10 January 2014,Battles,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Mali,19.4695,0.856,0,Aguelhok,2014-01-10,1,MLI
12568,2014,10 January 2014,Protests,Protesters (Nigeria),Nigeria,6.5942,3.3375,0,Ikeja,2014-01-10,1,NGA
12569,2014,09 January 2014,Battles,Military Forces of Nigeria (1999-2015),Nigeria,11.155999999999999,12.7576,39,Damboa,2014-01-09,1,NGA
12570,2014,09 January 2014,Protests,Protesters (Nigeria),Nigeria,8.15,4.7167,0,Offa,2014-01-09,1,NGA
12571,2014,09 January 2014,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,7.827999999999999,7.8141,36,Obangedde,2014-01-09,1,NGA
12572,2014,09 January 2014,Battles,Police Forces of Nigeria (1999-2015),Nigeria,10.2541,9.0125,1,Gumau,2014-01-09,1,NGA
12573,2014,09 January 2014,Protests,Protesters (Senegal),Senegal,13.6078,-16.4269,0,Karang,2014-01-09,1,SEN
12574,2014,09 January 2014,Violence against civilians,APC: All Progressives Congress,Nigeria,7.15,3.35,0,Abeokuta,2014-01-09,1,NGA
12575,2014,08 January 2014,Riots,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,Nigeria,6.097,6.8184,0,Obosi,2014-01-08,1,NGA
12576,2014,08 January 2014,Protests,Protesters (Senegal),Senegal,12.5833,-16.2666,0,Ziguinchor,2014-01-08,1,SEN
12577,2014,08 January 2014,Protests,Protesters (Nigeria),Nigeria,8.15,4.7167,0,Offa,2014-01-08,1,NGA
12578,2014,08 January 2014,Riots,Rioters (Mauritania),Mauritania,20.9002,-17.0336,0,Nouadhibou,2014-01-08,1,MRT
12579,2014,08 January 2014,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.6558,13.4213,9,Konduga,2014-01-08,1,NGA
12580,2014,07 January 2014,Protests,Protesters (Nigeria),Nigeria,7.2333,3.0333,0,Aiyetoro,2014-01-07,1,NGA
12581,2014,07 January 2014,Protests,Protesters (Nigeria),Nigeria,8.15,4.7167,0,Offa,2014-01-07,1,NGA
12582,2014,07 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.8509,8.396,3,Kwankwaso,2014-01-07,1,NGA
12583,2014,06 January 2014,Protests,Protesters (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2014-01-06,1,MRT
12584,2014,06 January 2014,Protests,Protesters (Nigeria),Nigeria,8.15,4.7167,0,Offa,2014-01-06,1,NGA
12585,2014,06 January 2014,Explosions/Remote violence,Unidentified Armed Group (Nigeria),Nigeria,5.074,6.6535,0,Ahoada,2014-01-06,1,NGA
12586,2014,06 January 2014,Protests,Protesters (Senegal),Senegal,14.6667,-17.4441,0,Dakar,2014-01-06,1,SEN
12587,2014,06 January 2014,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,9.5167,8.7,16,Bachit,2014-01-06,1,NGA
12588,2014,06 January 2014,Protests,Protesters (Nigeria),Nigeria,4.6431,6.0806,0,Peremabiri,2014-01-06,1,NGA
12589,2014,05 January 2014,Battles,Unidentified Armed Group (Nigeria),Nigeria,9.6667,8.5167,2,Manchok,2014-01-05,1,NGA
12590,2014,05 January 2014,Battles,Fulani Ethnic Militia (Nigeria),Nigeria,9.6681,8.4583,5,Kaura,2014-01-05,1,NGA
12591,2014,05 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,5.5945,5.1744,11,Ugborodo,2014-01-05,1,NGA
12592,2014,05 January 2014,Riots,Rioters (Nigeria),Nigeria,7.4632,5.4281,1,Ise-Ekiti,2014-01-05,1,NGA
12593,2014,05 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,4.5394,6.4003,0,Nembe,2014-01-05,1,NGA
12594,2014,04 January 2014,Protests,Protesters (Senegal),Senegal,12.8833,-14.95,0,Kolda,2014-01-04,1,SEN
12595,2014,04 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,5.5945,5.1744,11,Ugborodo,2014-01-04,1,NGA
12596,2014,03 January 2014,Protests,Protesters (Nigeria),Nigeria,6.8561,7.3927,0,Nsukka,2014-01-03,1,NGA
12597,2014,03 January 2014,Battles,Fulani Ethnic Militia (Nigeria),Nigeria,9.5668,7.4346,1,Jere,2014-01-03,1,NGA
12598,2014,03 January 2014,Violence against civilians,Police Forces of Mauritania (2009-),Mauritania,17.6314,-13.4103,0,Brakna,2014-01-03,1,MRT
12599,2014,03 January 2014,Protests,Protesters (Nigeria),Nigeria,7.621,5.2215,0,Ado-Ekiti,2014-01-03,1,NGA
12600,2014,02 January 2014,Riots,Rioters (Nigeria),Nigeria,8.1,9.1333,0,Awe,2014-01-02,1,NGA
12601,2014,02 January 2014,Protests,Protesters (Senegal),Senegal,12.5833,-16.2666,0,Ziguinchor,2014-01-02,1,SEN
12602,2014,01 January 2014,Battles,Police Forces of Nigeria (1999-2015),Nigeria,10.2897,11.1673,3,Gombe,2014-01-01,1,NGA
12603,2014,01 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,10.2897,11.1673,1,Gombe,2014-01-01,1,NGA
12604,2014,01 January 2014,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.9285,8.8921,2,Jos,2014-01-01,1,NGA
12605,2013,31 December 2013,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,9.3,9.0,2,Bokkos,2013-12-31,12,NGA
12606,2013,31 December 2013,Protests,Protesters (Nigeria),Nigeria,6.4531,3.3958,0,Lagos,2013-12-31,12,NGA
12607,2013,31 December 2013,Battles,Police Forces of Nigeria (1999-2015),Nigeria,10.2897,11.1673,2,Gombe,2013-12-31,12,NGA
12608,2013,30 December 2013,Protests,Protesters (Nigeria),Nigeria,6.4281,3.4219999999999997,0,Victoria Island,2013-12-30,12,NGA
12609,2013,30 December 2013,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.0833,7.5333,1,Abuja,2013-12-30,12,NGA
12610,2013,29 December 2013,Battles,Military Forces of Nigeria (1999-2015),Nigeria,11.3334,13.5417,56,Alafa,2013-12-29,12,NGA
12611,2013,29 December 2013,Protests,Protesters (Senegal),Senegal,14.6667,-17.4441,0,Dakar,2013-12-29,12,SEN
12612,2013,29 December 2013,Strategic developments,Police Forces of Mauritania (2009-),Mauritania,18.1194,-16.0406,0,Nouakchott,2013-12-29,12,MRT
12613,2013,29 December 2013,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.4884,12.4197,12,Tashon Alade,2013-12-29,12,NGA
12614,2013,29 December 2013,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.4646,12.418,4,Kwajaffa Babur,2013-12-29,12,NGA
12615,2013,28 December 2013,Protests,Protesters (Senegal),Senegal,16.25,-15.75,0,Oualo,2013-12-28,12,SEN
12616,2013,28 December 2013,Strategic developments,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Mali,20.2581,0.9905,0,Tessalit,2013-12-28,12,MLI
12617,2013,27 December 2013,Protests,Protesters (Mali),Mali,12.65,-8.0,0,Bamako,2013-12-27,12,MLI
12618,2013,27 December 2013,Protests,Protesters (Nigeria),Nigeria,5.1738,6.2998,0,Odi,2013-12-27,12,NGA
12619,2013,27 December 2013,Battles,Fulani Ethnic Militia (Nigeria),Nigeria,7.7166,8.899,7,Agasha,2013-12-27,12,NGA
12620,2013,26 December 2013,Explosions/Remote violence,Military Forces of Mali (2013-),Mali,16.2717,-0.0447,0,Gao,2013-12-26,12,MLI
12621,2013,26 December 2013,Violence against civilians,Military Forces of Nigeria (1999-2015),Nigeria,9.6139,6.5569,1,Minna,2013-12-26,12,NGA
12622,2013,25 December 2013,Protests,Protesters (Senegal),Senegal,16.6602,-14.9594,0,Podor,2013-12-25,12,SEN
12623,2013,25 December 2013,Battles,Police Forces of Nigeria (1999-2015),Nigeria,4.6412,7.9209,4,Eket,2013-12-25,12,NGA
12624,2013,24 December 2013,Violence against civilians,Military Forces of Nigeria (1999-2015),Nigeria,9.0833,7.5333,0,Abuja,2013-12-24,12,NGA
12625,2013,23 December 2013,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,12.0,8.5167,0,Kano,2013-12-23,12,NGA
12626,2013,23 December 2013,Battles,Military Forces of Mali (2013-),Mali,16.2717,-0.0447,0,Gao,2013-12-23,12,MLI
12627,2013,23 December 2013,Protests,Protesters (Nigeria),Nigeria,7.8155,8.8604,0,Gbajimba,2013-12-23,12,NGA
12628,2013,23 December 2013,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,7.8155,8.8604,15,Gbajimba,2013-12-23,12,NGA
12629,2013,23 December 2013,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,7.15,3.35,0,Abeokuta,2013-12-23,12,NGA
12630,2013,23 December 2013,Protests,Protesters (Nigeria),Nigeria,6.6096,3.3566,0,Alausa,2013-12-23,12,NGA
12631,2013,22 December 2013,Battles,PDP: Peoples Democratic Party,Nigeria,4.8816,6.8625,0,Emohua,2013-12-22,12,NGA
12632,2013,21 December 2013,Violence against civilians,Police Forces of Nigeria (1999-2015),Nigeria,8.5,4.55,0,Illorin,2013-12-21,12,NGA
12633,2013,21 December 2013,Battles,Military Forces of Nigeria (1999-2015),Nigeria,13.6169,13.2644,35,Abadam,2013-12-21,12,NGA
12634,2013,21 December 2013,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,10.9775,6.4527,2,Magajiya,2013-12-21,12,NGA
12635,2013,20 December 2013,Explosions/Remote violence,Police Forces of Nigeria (1999-2015),Nigeria,9.6139,6.5569,0,Minna,2013-12-20,12,NGA
12636,2013,20 December 2013,Battles,Military Forces of Nigeria (1999-2015),Nigeria,11.5221,13.6856,35,Bama,2013-12-20,12,NGA
12637,2013,19 December 2013,Battles,Military Forces of Nigeria (1999-2015),Nigeria,10.3139,13.2645,12,Digil,2013-12-19,12,NGA
12638,2013,18 December 2013,Protests,Protesters (Nigeria),Nigeria,6.8561,7.3927,0,Nsukka,2013-12-18,12,NGA
12639,2013,18 December 2013,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2013-12-18,12,NGA
12640,2013,18 December 2013,Riots,Rioters (Senegal),Senegal,12.7081,-15.5569,0,Sedhiou,2013-12-18,12,SEN
12641,2013,18 December 2013,Riots,Rioters (Senegal),Senegal,12.7081,-15.5569,0,Sedhiou,2013-12-18,12,SEN
12642,2013,18 December 2013,Battles,Police Forces of Nigeria (1999-2015),Nigeria,9.6139,6.5569,0,Minna,2013-12-18,12,NGA
12643,2013,18 December 2013,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.2676,13.2644,10,Mubi,2013-12-18,12,NGA
12644,2013,18 December 2013,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.9362,3.9219999999999997,1,Ago,2013-12-18,12,NGA
12645,2013,18 December 2013,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.1516,6.8446,0,Nkpor,2013-12-18,12,NGA
12646,2013,17 December 2013,Protests,Protesters (Nigeria),Nigeria,6.4426,7.5022,0,Enugu,2013-12-17,12,NGA
12647,2013,17 December 2013,Protests,Protesters (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2013-12-17,12,MRT
12648,2013,17 December 2013,Protests,Police Forces of Senegal (2012-),Senegal,14.6667,-17.4441,0,Dakar,2013-12-17,12,SEN
12649,2013,17 December 2013,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.5333,8.9,5,Barkin Ladi,2013-12-17,12,NGA
12650,2013,16 December 2013,Explosions/Remote violence,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Mali,18.44,1.41,0,Kidal,2013-12-16,12,MLI
12651,2013,16 December 2013,Protests,Protesters (Nigeria),Nigeria,4.7774,7.0134,0,Port Harcourt,2013-12-16,12,NGA
12652,2013,16 December 2013,Battles,Police Forces of Nigeria (1999-2015),Nigeria,10.2897,11.1673,2,Gombe,2013-12-16,12,NGA
12653,2013,16 December 2013,Violence against civilians,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Mali,18.44,1.41,0,Kidal,2013-12-16,12,MLI
12654,2013,16 December 2013,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.2101,7.0741,0,Awka,2013-12-16,12,NGA
12655,2013,15 December 2013,Protests,Protesters (Nigeria),Nigeria,6.4613,3.3696,0,Ijora,2013-12-15,12,NGA
12656,2013,15 December 2013,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,5.1633,6.2126,1,Sagbama,2013-12-15,12,NGA
12657,2013,14 December 2013,Protests,Protesters (Nigeria),Nigeria,7.2333,3.0333,0,Aiyetoro,2013-12-14,12,NGA
12658,2013,14 December 2013,Protests,Protesters (Nigeria),Nigeria,11.9702,8.5044,0,Kano,2013-12-14,12,NGA
12659,2013,14 December 2013,Violence against civilians,MUJAO: Movement for Unity and Jihad in West Africa,Mali,15.6594,1.5177,2,Taringuit,2013-12-14,12,MLI
12660,2013,14 December 2013,Violence against civilians,Unidentified Communal Militia (Nigeria),Nigeria,7.2333,3.0333,0,Aiyetoro,2013-12-14,12,NGA
12661,2013,14 December 2013,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.084000000000001,13.6925,4,Gwoza,2013-12-14,12,NGA
12662,2013,14 December 2013,Explosions/Remote violence,Islamist Militia (Mali),Mali,18.44,1.41,3,Kidal,2013-12-14,12,MLI
